################################################################################
# Collectl:   V4.0.4-1  HiRes: 1  Options: -P -ou -R 80s -f/tmp/cops2_1 
# Host:       node-3  DaemonOpts: 
# Booted:     1495646161.01 [20170524-11:16:01]
# Distro:     debian stretch/sid, Ubuntu 16.04.1 LTS  Platform: 
# Date:       20170524-134225  Secs: 1495654945 TZ: -0600
# SubSys:     cdn Options: u Interval: 1 NumCPUs: 2 [HYPER] NumBud: 0 Flags: i
# Filters:    NfsFilt:  EnvFilt:  TcpFilt: ituc
# HZ:         100  Arch: x86_64-linux-gnu-thread-multi PageSize: 4096
# Cpu:        GenuineIntel Speed(MHz): 2992.530 Cores: 1  Siblings: 2 Nodes: 1
# Kernel:     4.4.0-45-generic  Memory: 1916728 kB  Swap: 3145724 kB
# NumDisks:   2 DiskNames: sdb sda
# NumNets:    7 NetNames: enp10s3f0:?? lo:?? enp6s7:100 enp9s4f0:1000 enp10s3f1:?? enp7s8:?? enp9s4f1:??
# SCSI:       CD:0:00:00:00 DA:2:00:00:00 DA:2:00:01:00 PR:2:00:06:00
################################################################################
#Date Time [CPU]User% [CPU]Nice% [CPU]Sys% [CPU]Wait% [CPU]Irq% [CPU]Soft% [CPU]Steal% [CPU]Idle% [CPU]Totl% [CPU]Guest% [CPU]GuestN% [CPU]Intrpt/sec [CPU]Ctx/sec [CPU]Proc/sec [CPU]ProcQue [CPU]ProcRun [CPU]L-Avg1 [CPU]L-Avg5 [CPU]L-Avg15 [CPU]RunTot [CPU]BlkTot [NET]RxPktTot [NET]TxPktTot [NET]RxKBTot [NET]TxKBTot [NET]RxCmpTot [NET]RxMltTot [NET]TxCmpTot [NET]RxErrsTot [NET]TxErrsTot [DSK]ReadTot [DSK]WriteTot [DSK]OpsTot [DSK]ReadKBTot [DSK]WriteKBTot [DSK]KbTot [DSK]ReadMrgTot [DSK]WriteMrgTot [DSK]MrgTot
20170524 13:42:39 5 0 1 0 0 0 0 94 6 0 0 570 920 0 227 0 1.19 0.70 0.30 0 0 118 121 52 58 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20170524 13:42:40 4 0 0 1 0 0 0 95 4 0 0 471 855 0 227 1 1.19 0.70 0.30 1 0 105 104 47 31 0 0 0 0 0 0 3 3 0 16 16 0 1 1
20170524 13:42:41 5 0 1 0 0 0 0 94 6 0 0 535 890 0 227 2 1.19 0.70 0.30 0 0 109 117 50 41 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20170524 13:42:42 6 0 0 0 0 0 0 94 6 0 0 501 826 0 227 0 1.19 0.70 0.30 0 0 110 114 48 57 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20170524 13:42:43 6 0 1 0 0 0 0 93 7 0 0 534 879 0 227 0 1.19 0.70 0.30 0 0 114 120 47 50 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20170524 13:42:44 6 0 1 0 0 1 0 93 7 0 0 533 871 0 227 0 1.09 0.69 0.30 0 0 116 124 47 66 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20170524 13:42:45 4 0 0 2 0 0 0 94 4 0 0 594 997 0 227 0 1.09 0.69 0.30 0 0 137 145 54 78 0 0 0 0 0 0 4 4 0 60 60 0 11 11
20170524 13:42:46 3 0 0 0 0 0 0 97 3 0 0 348 544 0 227 0 1.09 0.69 0.30 0 0 67 51 24 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20170524 13:42:47 7 0 1 0 0 0 0 92 8 0 0 499 815 0 227 0 1.09 0.69 0.30 0 0 98 100 45 31 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20170524 13:42:48 4 0 1 0 0 0 0 94 6 0 0 537 910 0 227 0 1.09 0.69 0.30 0 0 120 142 52 85 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20170524 13:42:49 26 0 4 0 0 0 0 70 30 0 0 639 965 0 227 2 1.01 0.68 0.30 4 0 114 124 42 58 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20170524 13:42:50 26 0 0 0 0 0 0 74 26 0 0 535 827 0 227 1 1.01 0.68 0.30 1 0 88 102 35 55 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20170524 13:42:51 15 0 1 2 0 0 0 82 16 0 0 611 1005 1 227 1 1.01 0.68 0.30 1 0 118 138 46 85 0 0 0 0 0 0 3 3 0 16 16 0 1 1
20170524 13:42:52 13 0 1 0 0 1 0 86 14 0 0 651 1094 0 227 0 1.01 0.68 0.30 0 0 148 161 57 71 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20170524 13:42:53 2 0 0 0 0 0 0 98 2 0 0 379 656 0 227 0 1.01 0.68 0.30 0 0 79 80 33 19 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20170524 13:42:54 10 0 1 0 0 0 0 89 11 0 0 614 1082 0 227 0 0.93 0.67 0.29 0 0 142 157 56 73 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20170524 13:42:55 7 0 0 0 0 0 0 92 8 0 0 690 1174 0 227 0 0.93 0.67 0.29 0 0 169 187 64 100 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20170524 13:42:56 5 0 1 1 0 0 0 94 5 0 0 558 997 0 227 0 0.93 0.67 0.29 0 0 134 153 51 87 0 0 0 0 0 0 4 4 0 40 40 0 2 2
20170524 13:42:57 5 0 1 0 0 0 0 94 6 0 0 609 1072 0 227 0 0.93 0.67 0.29 0 0 144 171 51 106 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20170524 13:42:58 3 0 1 0 0 0 0 97 3 0 0 461 777 0 227 1 0.93 0.67 0.29 0 0 105 116 35 73 0 1 0 0 0 0 0 0 0 0 0 0 0 0
20170524 13:42:59 1 0 0 0 0 0 0 99 1 0 0 230 402 0 227 0 0.85 0.66 0.29 0 0 44 54 13 49 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20170524 13:43:00 6 0 1 0 0 0 0 93 7 0 0 559 959 0 227 1 0.85 0.66 0.29 1 0 133 135 44 51 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20170524 13:43:01 2 0 0 0 0 0 0 98 2 0 0 210 327 0 227 0 0.85 0.66 0.29 0 0 30 30 10 21 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20170524 13:43:02 0 0 0 1 0 0 0 98 1 0 0 169 267 0 227 0 0.85 0.66 0.29 0 0 17 14 3 10 0 0 0 0 0 0 3 3 0 20 20 0 2 2
20170524 13:43:03 0 0 0 0 0 0 0 100 0 0 0 115 195 0 227 0 0.85 0.66 0.29 0 0 9 12 1 18 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20170524 13:43:04 1 0 0 0 0 0 0 99 1 0 0 142 242 0 227 0 0.78 0.64 0.29 0 0 18 12 3 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20170524 13:43:05 2 0 1 0 0 1 0 97 3 0 0 388 693 0 227 0 0.78 0.64 0.29 0 0 95 93 30 29 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20170524 13:43:06 3 0 0 0 0 0 0 97 3 0 0 593 1055 0 227 0 0.78 0.64 0.29 0 0 145 154 39 87 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20170524 13:43:07 5 0 0 1 0 0 0 94 5 0 0 581 1038 0 227 0 0.78 0.64 0.29 0 0 144 158 50 71 0 0 0 0 0 0 3 3 0 16 16 0 1 1
20170524 13:43:08 5 0 0 0 0 0 0 95 5 0 0 502 855 0 227 0 0.78 0.64 0.29 0 0 115 126 36 50 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20170524 13:43:09 14 0 1 0 0 1 0 84 16 0 0 498 809 0 227 0 0.72 0.63 0.29 0 0 106 112 29 40 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20170524 13:43:10 1 0 0 0 0 0 0 99 1 0 0 265 428 0 227 1 0.72 0.63 0.29 1 0 45 45 13 23 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20170524 13:43:11 5 0 1 0 0 0 0 94 6 0 0 525 939 0 227 1 0.72 0.63 0.29 1 0 126 127 43 36 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20170524 13:43:12 2 0 1 0 0 1 0 97 3 0 0 454 749 0 227 0 0.72 0.63 0.29 0 0 99 108 30 56 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20170524 13:43:13 0 0 0 2 0 0 0 98 0 0 0 92 178 0 227 0 0.72 0.63 0.29 0 0 8 2 0 0 0 0 0 0 0 0 3 3 0 16 16 0 1 1
20170524 13:43:14 1 0 0 0 0 1 0 99 1 0 0 274 485 0 227 0 0.66 0.62 0.29 0 0 55 55 17 16 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20170524 13:43:15 0 0 0 0 0 0 0 100 0 0 0 108 176 0 227 0 0.66 0.62 0.29 0 0 8 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20170524 13:43:16 1 0 0 0 0 0 0 99 1 0 0 146 244 0 227 0 0.66 0.62 0.29 0 0 16 22 5 20 0 0 0 0 0 0 5 5 0 20 20 0 0 0
20170524 13:43:17 1 0 0 0 0 0 0 99 1 0 0 164 264 0 227 0 0.66 0.62 0.29 0 0 21 21 4 19 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20170524 13:43:18 18 0 1 1 0 0 0 80 19 0 0 623 938 0 227 0 0.66 0.62 0.29 0 0 116 139 28 101 0 0 0 0 0 0 3 3 0 16 16 0 1 1
20170524 13:43:19 1 0 0 0 0 0 0 99 1 0 0 242 445 0 227 0 0.61 0.61 0.28 1 0 47 52 15 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20170524 13:43:20 3 0 2 0 0 1 0 95 5 0 0 680 1185 0 227 1 0.61 0.61 0.28 1 0 176 197 50 102 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20170524 13:43:21 6 0 1 0 0 1 0 93 7 0 0 653 1092 0 227 0 0.61 0.61 0.28 0 0 161 169 45 73 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20170524 13:43:22 8 0 0 0 0 0 0 92 8 0 0 730 1218 0 227 0 0.61 0.61 0.28 0 0 171 182 47 58 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20170524 13:43:23 4 0 1 0 0 0 0 96 4 0 0 600 1007 0 227 0 0.61 0.61 0.28 0 0 144 155 37 70 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20170524 13:43:24 2 0 1 2 0 0 0 96 2 0 0 461 816 0 227 0 0.56 0.60 0.28 0 0 104 114 31 51 0 0 0 0 0 0 3 3 0 16 16 0 1 1
20170524 13:43:25 2 0 0 0 0 0 0 98 2 0 0 329 584 0 227 2 0.56 0.60 0.28 0 0 73 72 21 26 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20170524 13:43:26 2 0 1 0 0 0 0 96 4 0 0 495 889 0 227 0 0.56 0.60 0.28 0 0 120 127 33 42 0 0 0 0 0 0 1 1 0 20 20 0 0 0
20170524 13:43:27 4 0 1 0 0 0 0 96 4 0 0 549 964 0 227 0 0.56 0.60 0.28 0 0 136 150 38 78 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20170524 13:43:28 2 0 1 0 0 0 0 98 2 0 0 538 846 0 227 0 0.56 0.60 0.28 0 0 113 119 28 74 0 1 0 0 0 0 0 0 0 0 0 0 0 0
20170524 13:43:29 2 0 1 1 0 1 0 95 4 0 0 605 1050 0 227 0 0.51 0.59 0.28 0 0 148 159 43 63 0 0 0 0 0 0 3 3 0 20 20 0 2 2
20170524 13:43:30 4 0 0 0 0 0 0 96 4 0 0 560 1000 0 227 2 0.51 0.59 0.28 3 0 139 136 39 34 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20170524 13:43:31 2 0 0 0 0 0 0 98 2 0 0 321 525 0 227 1 0.51 0.59 0.28 0 0 81 64 18 35 0 0 0 0 0 0 1 1 0 4 4 0 0 0
20170524 13:43:32 1 0 0 0 0 0 0 99 1 0 0 378 673 0 227 0 0.51 0.59 0.28 0 0 97 100 19 72 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20170524 13:43:33 1 0 0 0 0 0 0 99 1 0 0 204 355 0 227 0 0.51 0.59 0.28 0 0 38 35 9 21 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20170524 13:43:34 0 0 0 0 0 0 0 100 0 0 0 168 279 0 227 0 0.47 0.58 0.28 0 0 23 16 3 19 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20170524 13:43:35 4 0 2 1 0 0 0 93 6 0 0 221 478 8 205 0 0.47 0.58 0.28 0 0 21 23 2 3 0 0 0 0 0 0 3 3 0 16 16 0 1 1
20170524 13:43:36 0 0 0 0 0 0 0 100 0 0 0 85 124 0 205 0 0.47 0.58 0.28 0 0 9 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20170524 13:43:37 0 0 1 0 0 0 0 99 1 0 0 83 131 1 205 0 0.47 0.58 0.28 0 0 6 3 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20170524 13:43:38 0 0 0 0 0 0 0 100 0 0 0 107 144 0 205 0 0.47 0.58 0.28 0 0 12 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20170524 13:43:39 0 0 0 0 0 0 0 100 0 0 0 63 100 0 205 0 0.43 0.57 0.28 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20170524 13:43:40 0 0 0 2 0 0 0 98 0 0 0 90 138 0 205 1 0.43 0.57 0.28 1 0 7 1 0 0 0 0 0 0 0 0 5 5 0 64 64 0 11 11
20170524 13:43:41 1 0 0 0 0 0 0 99 1 0 0 49 87 0 205 0 0.43 0.57 0.28 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20170524 13:43:42 0 0 0 0 0 0 0 100 0 0 0 68 107 0 205 0 0.43 0.57 0.28 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20170524 13:43:43 0 0 0 0 0 0 0 100 0 0 0 64 100 0 205 0 0.43 0.57 0.28 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20170524 13:43:44 0 0 0 0 0 0 0 100 0 0 0 62 99 0 205 0 0.40 0.56 0.27 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
